hv001,hv002,total_household_members,hv010,hv011,hv012,hv014,hv024,hv025,hv027,financial_depriv,electricity_depriv,water_depriv,sanitation_depriv,cooking_fuel_depriv,floor_depriv,information_asset,mobility_asset,livelihood_asset,asset_depriv,hv108,malnutrition,child_under_5,woman_15_to_49,child_not_in_school,school_attainment_depriv,school_attendance_depriv,child_mortailty,total_of_weighted_deprivations,headcount_poor,total_poverty_intensity,DHSID_num,ADM1NAME,LATNUM,LONGNUM,geometry,index_right,COUNTRY,ADMIN0,ADM1_PCODE,REG_ID,REGION,REG_REPORT,SOURCE,Pop12,Male12,Female12,hh_size,sex_ratio,Shape_Leng,Shape_Area
1,7,7,1,0,7,1,1,2,0,1,1,1,1,1,1,1,1,1,0,2.0,0.0,0,1,1,0,1,0.0,0.5833333333333333,7,4.083333333333333,1,Dodoma,-4.726384,35.912846,POINT (35.912846 -4.726384),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
1,13,5,1,0,5,2,1,2,0,1,1,1,1,1,1,1,0,1,0,2.0,1.0,1,1,0,0,0,0.0,0.5833333333333333,5,2.916666666666666,1,Dodoma,-4.726384,35.912846,POINT (35.912846 -4.726384),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
1,18,7,1,1,7,1,1,2,1,0,1,1,1,1,1,1,0,1,0,2.0,1.0,1,1,1,0,1,0.0,0.4583333333333334,7,3.208333333333334,1,Dodoma,-4.726384,35.912846,POINT (35.912846 -4.726384),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
1,30,6,2,0,6,1,1,2,0,1,1,1,1,1,1,1,0,1,0,3.0,0.0,1,1,0,0,0,0.0,0.4583333333333333,6,2.75,1,Dodoma,-4.726384,35.912846,POINT (35.912846 -4.726384),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
1,36,11,2,1,11,4,1,2,1,1,1,1,1,1,1,1,1,1,0,3.0,0.0,1,1,0,0,0,0.0,0.4583333333333333,11,5.041666666666666,1,Dodoma,-4.726384,35.912846,POINT (35.912846 -4.726384),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
1,41,4,1,0,4,0,1,2,0,1,1,1,1,1,1,0,0,1,1,0.0,0.0,0,1,0,1,0,0.0,0.625,4,2.5,1,Dodoma,-4.726384,35.912846,POINT (35.912846 -4.726384),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
1,47,9,1,0,9,2,1,2,0,1,1,1,1,1,1,1,1,1,0,4.0,2.0,1,1,1,0,1,0.0,0.8333333333333333,9,7.499999999999999,1,Dodoma,-4.726384,35.912846,POINT (35.912846 -4.726384),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
1,53,9,1,1,9,3,1,2,1,0,1,1,1,1,1,1,0,1,0,2.0,0.0,1,1,0,0,0,0.0,0.20833333333333331,0,0.0,1,Dodoma,-4.726384,35.912846,POINT (35.912846 -4.726384),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
1,59,9,2,0,9,1,1,2,0,1,1,1,1,1,1,1,1,1,0,5.0,1.0,1,1,0,0,0,0.0,0.5833333333333333,9,5.249999999999999,1,Dodoma,-4.726384,35.912846,POINT (35.912846 -4.726384),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
1,70,10,1,4,10,1,1,2,1,1,0,1,1,1,1,1,1,1,0,5.0,0.0,1,1,0,0,0,1.0,0.5416666666666666,10,5.416666666666666,1,Dodoma,-4.726384,35.912846,POINT (35.912846 -4.726384),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
1,99,2,1,0,2,0,1,2,0,1,1,1,1,1,1,0,0,1,1,1.0,0.0,0,1,0,0,0,1.0,0.625,2,1.25,1,Dodoma,-4.726384,35.912846,POINT (35.912846 -4.726384),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
1,105,4,1,0,4,1,1,2,0,1,1,1,1,1,1,0,0,1,1,1.0,0.0,1,1,0,0,0,0.0,0.5,4,2.0,1,Dodoma,-4.726384,35.912846,POINT (35.912846 -4.726384),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
1,111,3,1,1,3,1,1,2,1,0,1,1,1,1,1,1,0,1,0,2.0,0.0,1,1,0,0,0,1.0,0.3333333333333333,3,1.0,1,Dodoma,-4.726384,35.912846,POINT (35.912846 -4.726384),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
2,16,3,1,0,3,1,1,2,0,0,1,1,1,1,1,1,0,1,0,0.0,0.0,1,1,0,1,0,0.0,0.3333333333333333,3,1.0,2,Dodoma,-4.364093,35.852918,POINT (35.852918 -4.364093),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
2,25,7,1,0,7,2,1,2,0,1,1,1,1,1,1,1,0,1,0,2.0,1.0,1,1,0,0,0,0.0,0.5833333333333333,7,4.083333333333333,2,Dodoma,-4.364093,35.852918,POINT (35.852918 -4.364093),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
2,59,6,1,0,6,2,1,2,1,0,1,1,1,1,1,1,1,1,0,2.0,0.0,1,1,0,0,0,0.0,0.20833333333333331,0,0.0,2,Dodoma,-4.364093,35.852918,POINT (35.852918 -4.364093),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
2,68,6,1,0,6,2,1,2,0,1,1,1,1,1,1,1,1,1,0,2.0,2.0,1,1,0,0,0,0.0,0.7083333333333335,6,4.250000000000001,2,Dodoma,-4.364093,35.852918,POINT (35.852918 -4.364093),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
2,76,8,1,0,8,2,1,2,0,1,1,1,1,1,1,1,1,1,0,2.0,0.0,1,1,1,0,1,0.0,0.5833333333333333,8,4.666666666666666,2,Dodoma,-4.364093,35.852918,POINT (35.852918 -4.364093),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
2,85,6,1,1,6,3,1,2,1,1,1,1,1,1,1,0,0,1,1,2.0,1.0,1,1,1,0,1,0.0,0.7500000000000001,6,4.500000000000001,2,Dodoma,-4.364093,35.852918,POINT (35.852918 -4.364093),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
2,93,6,1,0,6,0,1,2,0,1,1,1,1,1,1,1,0,1,0,2.0,0.0,0,1,0,0,0,0.0,0.4583333333333333,6,2.75,2,Dodoma,-4.364093,35.852918,POINT (35.852918 -4.364093),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
2,102,4,1,0,4,1,1,2,0,1,1,1,1,1,1,0,0,0,1,1.0,1.0,1,1,1,0,1,0.0,0.7500000000000001,4,3.0000000000000004,2,Dodoma,-4.364093,35.852918,POINT (35.852918 -4.364093),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
2,119,8,2,0,8,0,1,2,0,0,1,1,1,1,1,1,1,1,0,2.0,0.0,0,1,0,0,0,0.0,0.20833333333333331,0,0.0,2,Dodoma,-4.364093,35.852918,POINT (35.852918 -4.364093),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
2,128,7,2,0,7,1,1,2,0,1,1,1,1,1,1,1,1,1,0,3.0,2.0,1,1,1,0,1,0.0,0.8333333333333333,7,5.833333333333333,2,Dodoma,-4.364093,35.852918,POINT (35.852918 -4.364093),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
2,136,7,1,0,7,2,1,2,0,1,1,1,1,1,0,1,1,1,0,2.0,0.0,1,1,0,0,0,0.0,0.41666666666666663,7,2.9166666666666665,2,Dodoma,-4.364093,35.852918,POINT (35.852918 -4.364093),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
2,153,5,1,0,5,1,1,2,0,1,1,1,1,1,1,1,1,1,0,2.0,0.0,1,1,0,0,0,0.0,0.4583333333333333,5,2.2916666666666665,2,Dodoma,-4.364093,35.852918,POINT (35.852918 -4.364093),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
2,162,8,2,0,8,2,1,2,0,1,1,1,1,1,1,1,1,1,0,2.0,3.0,1,1,0,0,0,1.0,0.9583333333333331,8,7.666666666666665,2,Dodoma,-4.364093,35.852918,POINT (35.852918 -4.364093),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
3,13,6,1,2,6,0,1,1,1,0,0,0,1,1,0,1,1,1,0,4.0,0.0,0,1,0,0,0,0.0,0.08333333333333333,0,0.0,3,Dodoma,-4.903511,35.770286,POINT (35.770286 -4.903511),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
3,36,3,1,0,3,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0.0,0.0,0,1,0,1,0,0.0,0.3333333333333333,3,1.0,3,Dodoma,-4.903511,35.770286,POINT (35.770286 -4.903511),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
3,59,2,1,0,2,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1.0,0.0,0,1,0,0,0,0.0,0.16666666666666666,0,0.0,3,Dodoma,-4.903511,35.770286,POINT (35.770286 -4.903511),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
3,82,5,1,0,5,2,1,1,1,1,1,0,1,1,1,1,0,1,0,2.0,0.0,1,1,0,0,0,0.0,0.41666666666666663,5,2.083333333333333,3,Dodoma,-4.903511,35.770286,POINT (35.770286 -4.903511),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
3,104,10,5,0,9,1,1,1,0,1,1,0,1,1,0,1,1,1,0,7.0,1.0,1,1,0,0,0,2.0,0.75,10,7.5,3,Dodoma,-4.903511,35.770286,POINT (35.770286 -4.903511),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
3,127,5,1,0,5,2,1,1,0,0,0,0,0,1,0,1,1,0,0,2.0,0.0,1,1,0,0,0,0.0,0.041666666666666664,0,0.0,3,Dodoma,-4.903511,35.770286,POINT (35.770286 -4.903511),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
3,150,6,1,1,5,3,1,1,1,1,1,0,1,1,1,1,0,1,0,2.0,2.0,1,1,1,0,1,0.0,0.7916666666666666,6,4.75,3,Dodoma,-4.903511,35.770286,POINT (35.770286 -4.903511),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
3,172,7,1,0,7,2,1,1,0,0,1,0,1,1,1,1,0,1,0,2.0,0.0,1,1,1,0,1,0.0,0.29166666666666663,7,2.0416666666666665,3,Dodoma,-4.903511,35.770286,POINT (35.770286 -4.903511),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
3,195,7,1,0,5,2,1,1,0,1,1,0,1,1,1,1,0,1,0,1.0,1.0,1,1,0,0,0,0.0,0.5416666666666666,7,3.7916666666666665,3,Dodoma,-4.903511,35.770286,POINT (35.770286 -4.903511),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
3,218,2,1,1,2,0,1,1,1,0,0,0,0,1,0,1,1,1,0,2.0,1.0,0,1,0,0,0,0.0,0.16666666666666666,0,0.0,3,Dodoma,-4.903511,35.770286,POINT (35.770286 -4.903511),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
3,240,5,2,0,5,0,1,1,0,1,1,0,1,1,1,1,0,0,1,2.0,0.0,0,1,0,0,0,0.0,0.4583333333333333,5,2.2916666666666665,3,Dodoma,-4.903511,35.770286,POINT (35.770286 -4.903511),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
3,263,7,1,0,7,1,1,1,0,1,1,0,1,1,1,1,0,0,1,4.0,1.0,1,1,1,0,1,0.0,0.7083333333333335,7,4.958333333333334,3,Dodoma,-4.903511,35.770286,POINT (35.770286 -4.903511),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
3,308,8,1,0,8,2,1,1,0,1,0,0,1,1,0,1,1,0,0,3.0,0.0,1,1,0,0,0,0.0,0.3333333333333333,8,2.6666666666666665,3,Dodoma,-4.903511,35.770286,POINT (35.770286 -4.903511),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
3,354,4,2,0,4,0,1,1,0,0,0,0,0,1,0,1,1,1,0,4.0,1.0,0,1,0,0,0,0.0,0.16666666666666666,0,0.0,3,Dodoma,-4.903511,35.770286,POINT (35.770286 -4.903511),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
3,376,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1.0,0.0,0,1,0,0,0,0.0,0.375,1,0.375,3,Dodoma,-4.903511,35.770286,POINT (35.770286 -4.903511),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
3,422,4,1,0,4,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1.0,1.0,0,1,0,0,0,0.0,0.5833333333333333,4,2.333333333333333,3,Dodoma,-4.903511,35.770286,POINT (35.770286 -4.903511),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
3,444,6,2,1,3,1,1,1,1,0,1,0,1,1,1,1,0,1,0,3.0,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,3,Dodoma,-4.903511,35.770286,POINT (35.770286 -4.903511),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
3,467,8,2,0,4,0,1,1,0,0,1,0,1,1,0,1,0,1,0,5.0,0.0,1,1,0,0,0,0.0,0.125,0,0.0,3,Dodoma,-4.903511,35.770286,POINT (35.770286 -4.903511),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
4,1,6,1,1,6,1,1,2,1,0,1,0,1,1,0,1,0,1,0,3.0,0.0,1,1,0,0,0,0.0,0.125,0,0.0,4,Dodoma,-4.616079,35.799732,POINT (35.799732 -4.616079),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
4,24,4,2,1,2,0,1,2,1,0,1,1,1,1,0,1,0,1,0,3.0,1.0,1,1,0,0,0,1.0,0.41666666666666674,4,1.666666666666667,4,Dodoma,-4.616079,35.799732,POINT (35.799732 -4.616079),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
4,55,7,3,0,6,1,1,2,0,0,1,1,1,1,1,1,0,1,0,2.0,0.0,1,1,0,0,0,0.0,0.20833333333333331,0,0.0,4,Dodoma,-4.616079,35.799732,POINT (35.799732 -4.616079),2,Tanzania,Mainland,TZA01,01,Dodoma,Dodoma,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,2083588.0,1014974.0,1068614.0,4.6,95.0,10.1729607683,3.4253156177
