hv001,hv002,total_household_members,hv010,hv011,hv012,hv014,hv024,hv025,hv027,financial_depriv,electricity_depriv,water_depriv,sanitation_depriv,cooking_fuel_depriv,floor_depriv,information_asset,mobility_asset,livelihood_asset,asset_depriv,hv108,malnutrition,child_under_5,woman_15_to_49,child_not_in_school,school_attainment_depriv,school_attendance_depriv,child_mortailty,total_of_weighted_deprivations,headcount_poor,total_poverty_intensity,DHSID_num,ADM1NAME,LATNUM,LONGNUM,geometry,index_right,COUNTRY,ADMIN0,ADM1_PCODE,REG_ID,REGION,REG_REPORT,SOURCE,Pop12,Male12,Female12,hh_size,sex_ratio,Shape_Leng,Shape_Area
141,10,4,1,1,4,1,7,1,1,1,0,0,1,1,0,1,0,0,1,2.0,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,141,Dar es Salaam,-6.832293,39.248254,POINT (39.248254 -6.832293),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
141,12,6,1,0,6,1,7,1,0,0,0,0,1,1,0,1,0,0,1,4.0,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,141,Dar es Salaam,-6.832293,39.248254,POINT (39.248254 -6.832293),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
141,15,4,1,0,4,1,7,1,0,0,0,0,1,1,0,1,0,1,0,3.0,0.0,1,1,0,0,0,0.0,0.1111111111111111,0,0.0,141,Dar es Salaam,-6.832293,39.248254,POINT (39.248254 -6.832293),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
142,15,5,2,0,5,0,7,1,0,1,0,0,0,0,0,1,1,1,0,5.0,0.0,0,1,0,0,0,0.0,0.0,0,0.0,142,Dar es Salaam,-6.811401,39.277309,POINT (39.277309 -6.811401),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
142,61,6,4,1,6,0,7,1,1,0,0,0,0,0,0,1,1,1,0,6.0,0.0,0,1,0,0,0,0.0,0.0,0,0.0,142,Dar es Salaam,-6.811401,39.277309,POINT (39.277309 -6.811401),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
142,89,3,2,1,3,0,7,1,1,0,0,0,0,0,0,1,0,1,0,3.0,0.0,0,1,0,0,0,0.0,0.0,0,0.0,142,Dar es Salaam,-6.811401,39.277309,POINT (39.277309 -6.811401),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
142,127,8,2,0,8,1,7,1,0,0,0,0,0,0,0,1,1,1,0,6.0,0.0,1,1,0,0,0,0.0,0.0,0,0.0,142,Dar es Salaam,-6.811401,39.277309,POINT (39.277309 -6.811401),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
142,136,4,1,0,2,0,7,1,0,0,0,0,0,0,0,1,1,1,0,4.0,0.0,0,1,0,0,0,0.0,0.0,0,0.0,142,Dar es Salaam,-6.811401,39.277309,POINT (39.277309 -6.811401),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
142,146,4,1,0,4,0,7,1,0,0,0,0,0,1,0,1,1,1,0,4.0,0.0,0,1,0,0,0,0.0,0.05555555555555555,0,0.0,142,Dar es Salaam,-6.811401,39.277309,POINT (39.277309 -6.811401),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
142,155,4,1,2,4,0,7,1,1,0,0,0,0,0,0,1,1,1,0,4.0,0.0,0,1,0,0,0,0.0,0.0,0,0.0,142,Dar es Salaam,-6.811401,39.277309,POINT (39.277309 -6.811401),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
142,183,7,3,1,6,0,7,1,1,0,0,0,0,0,0,1,1,1,0,4.0,0.0,0,1,0,0,0,0.0,0.0,0,0.0,142,Dar es Salaam,-6.811401,39.277309,POINT (39.277309 -6.811401),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
143,10,1,1,0,1,0,7,1,0,0,1,1,1,1,0,1,0,0,1,1.0,0.0,0,1,0,0,0,0.0,0.2777777777777778,0,0.0,143,Dar es Salaam,-6.84307,39.199228,POINT (39.199228 -6.84307),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
143,14,6,1,1,6,0,7,1,1,0,0,0,0,1,0,1,1,1,0,5.0,0.0,0,1,0,0,0,0.0,0.05555555555555555,0,0.0,143,Dar es Salaam,-6.84307,39.199228,POINT (39.199228 -6.84307),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
143,21,10,3,0,10,1,7,1,0,0,0,1,0,0,0,1,1,1,0,8.0,0.0,1,1,0,0,0,0.0,0.05555555555555555,0,0.0,143,Dar es Salaam,-6.84307,39.199228,POINT (39.199228 -6.84307),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
143,29,6,2,0,4,0,7,1,0,0,0,0,0,1,0,1,1,1,0,5.0,0.0,1,1,0,0,0,0.0,0.05555555555555555,0,0.0,143,Dar es Salaam,-6.84307,39.199228,POINT (39.199228 -6.84307),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
143,33,3,1,0,3,1,7,1,0,0,0,1,1,1,0,1,0,0,1,2.0,0.0,1,1,0,0,0,0.0,0.2222222222222222,0,0.0,143,Dar es Salaam,-6.84307,39.199228,POINT (39.199228 -6.84307),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
143,36,3,1,1,3,1,7,1,1,0,0,1,1,1,0,1,0,1,0,2.0,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,143,Dar es Salaam,-6.84307,39.199228,POINT (39.199228 -6.84307),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
143,40,2,1,0,2,0,7,1,0,0,0,0,1,1,0,1,0,0,1,2.0,0.0,0,1,0,0,0,1.0,0.33333333333333337,2,0.6666666666666667,143,Dar es Salaam,-6.84307,39.199228,POINT (39.199228 -6.84307),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
143,44,2,1,0,2,1,7,1,0,0,0,0,1,0,0,1,1,0,0,1.0,0.0,1,1,0,0,0,0.0,0.05555555555555555,0,0.0,143,Dar es Salaam,-6.84307,39.199228,POINT (39.199228 -6.84307),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
143,48,4,1,1,4,2,7,1,1,0,0,0,1,1,0,1,0,0,1,2.0,1.0,1,1,0,0,0,1.0,0.5,4,2.0,143,Dar es Salaam,-6.84307,39.199228,POINT (39.199228 -6.84307),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
143,59,9,3,0,9,2,7,1,0,0,0,0,0,1,0,1,1,1,0,6.0,0.0,1,1,0,0,0,0.0,0.05555555555555555,0,0.0,143,Dar es Salaam,-6.84307,39.199228,POINT (39.199228 -6.84307),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
143,63,3,1,1,3,1,7,1,1,0,0,0,0,0,0,1,0,1,0,2.0,0.0,1,1,0,0,0,0.0,0.0,0,0.0,143,Dar es Salaam,-6.84307,39.199228,POINT (39.199228 -6.84307),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
143,78,5,2,0,5,2,7,1,0,0,0,1,0,0,0,1,1,1,0,3.0,0.0,1,1,0,0,0,0.0,0.05555555555555555,0,0.0,143,Dar es Salaam,-6.84307,39.199228,POINT (39.199228 -6.84307),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
144,3,4,2,1,4,1,7,1,1,1,1,0,0,1,0,1,1,0,0,3.0,0.0,1,1,0,0,0,0.0,0.1111111111111111,0,0.0,144,Dar es Salaam,-6.907758,39.222257,POINT (39.222257 -6.907758),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
144,7,10,2,0,9,0,7,1,0,0,0,0,0,1,0,1,1,1,0,5.0,0.0,0,1,0,0,0,1.0,0.2222222222222222,0,0.0,144,Dar es Salaam,-6.907758,39.222257,POINT (39.222257 -6.907758),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
144,10,3,1,0,3,1,7,1,0,0,0,0,1,1,0,1,0,0,1,2.0,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,144,Dar es Salaam,-6.907758,39.222257,POINT (39.222257 -6.907758),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
144,14,8,3,1,8,2,7,1,1,1,0,0,1,1,0,1,0,0,1,4.0,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,144,Dar es Salaam,-6.907758,39.222257,POINT (39.222257 -6.907758),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
144,17,5,2,0,5,2,7,1,0,0,1,0,1,1,0,1,1,0,0,2.0,1.0,1,1,0,0,0,0.0,0.33333333333333337,5,1.666666666666667,144,Dar es Salaam,-6.907758,39.222257,POINT (39.222257 -6.907758),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
144,21,9,2,0,9,1,7,1,0,0,0,0,0,1,0,1,1,1,0,5.0,0.0,1,1,0,0,0,0.0,0.05555555555555555,0,0.0,144,Dar es Salaam,-6.907758,39.222257,POINT (39.222257 -6.907758),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
144,24,8,2,2,8,0,7,1,1,1,0,0,1,1,0,1,0,0,1,4.0,0.0,0,1,0,0,0,0.0,0.16666666666666666,0,0.0,144,Dar es Salaam,-6.907758,39.222257,POINT (39.222257 -6.907758),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
144,27,5,1,0,5,0,7,1,0,0,1,0,0,1,0,1,0,0,1,4.0,0.0,0,1,0,0,0,0.0,0.16666666666666666,0,0.0,144,Dar es Salaam,-6.907758,39.222257,POINT (39.222257 -6.907758),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
144,34,3,1,1,3,1,7,1,1,1,0,0,1,0,0,1,1,0,0,1.0,0.0,1,1,0,0,0,0.0,0.05555555555555555,0,0.0,144,Dar es Salaam,-6.907758,39.222257,POINT (39.222257 -6.907758),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
144,38,6,2,0,6,1,7,1,0,0,0,0,0,1,0,1,1,1,0,2.0,0.0,1,1,0,0,0,0.0,0.05555555555555555,0,0.0,144,Dar es Salaam,-6.907758,39.222257,POINT (39.222257 -6.907758),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
144,41,4,2,0,4,1,7,1,0,0,0,0,1,1,0,1,0,1,0,3.0,0.0,1,1,0,0,0,0.0,0.1111111111111111,0,0.0,144,Dar es Salaam,-6.907758,39.222257,POINT (39.222257 -6.907758),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
144,44,7,3,1,7,1,7,1,1,0,0,0,0,1,0,1,1,0,0,4.0,0.0,1,1,1,0,1,0.0,0.2222222222222222,0,0.0,144,Dar es Salaam,-6.907758,39.222257,POINT (39.222257 -6.907758),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
144,48,1,1,0,1,0,7,1,0,0,1,0,1,1,0,1,0,0,1,1.0,0.0,0,1,0,0,0,0.0,0.2222222222222222,0,0.0,144,Dar es Salaam,-6.907758,39.222257,POINT (39.222257 -6.907758),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
144,55,5,1,0,5,3,7,1,0,0,1,0,1,1,0,1,1,0,0,0.0,1.0,1,1,0,1,0,0.0,0.5,5,2.5,144,Dar es Salaam,-6.907758,39.222257,POINT (39.222257 -6.907758),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
144,58,5,1,1,5,3,7,1,1,1,1,0,1,1,0,0,1,0,1,1.0,0.0,1,1,0,0,0,0.0,0.2222222222222222,0,0.0,144,Dar es Salaam,-6.907758,39.222257,POINT (39.222257 -6.907758),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
144,61,5,1,0,5,2,7,1,0,0,0,0,1,1,0,1,0,0,1,2.0,0.0,1,1,0,0,0,2.0,0.5,5,2.5,144,Dar es Salaam,-6.907758,39.222257,POINT (39.222257 -6.907758),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
144,65,9,4,0,9,1,7,1,0,0,0,0,0,1,0,1,0,1,0,6.0,1.0,1,1,0,0,0,0.0,0.2222222222222222,0,0.0,144,Dar es Salaam,-6.907758,39.222257,POINT (39.222257 -6.907758),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
144,72,2,2,0,2,0,7,1,0,0,0,0,1,1,0,1,1,1,0,2.0,0.0,0,1,0,0,0,0.0,0.1111111111111111,0,0.0,144,Dar es Salaam,-6.907758,39.222257,POINT (39.222257 -6.907758),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
144,75,4,2,0,4,1,7,1,0,0,0,0,0,0,0,1,0,1,0,3.0,0.0,1,1,0,0,0,0.0,0.0,0,0.0,144,Dar es Salaam,-6.907758,39.222257,POINT (39.222257 -6.907758),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
145,1,7,2,3,7,0,7,1,1,0,0,0,0,0,0,1,0,1,0,5.0,0.0,0,1,0,0,0,0.0,0.0,0,0.0,145,Dar es Salaam,-6.839872,39.150381,POINT (39.150381 -6.839872),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
145,9,3,1,0,3,1,7,1,0,1,1,0,1,1,0,1,1,0,0,2.0,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,145,Dar es Salaam,-6.839872,39.150381,POINT (39.150381 -6.839872),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
145,18,2,1,0,2,0,7,1,0,1,0,0,1,1,0,1,1,1,0,2.0,0.0,0,1,0,0,0,0.0,0.1111111111111111,0,0.0,145,Dar es Salaam,-6.839872,39.150381,POINT (39.150381 -6.839872),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
145,22,6,1,0,5,0,7,1,0,0,1,0,0,1,1,1,0,0,1,3.0,0.0,0,1,0,0,0,0.0,0.2222222222222222,0,0.0,145,Dar es Salaam,-6.839872,39.150381,POINT (39.150381 -6.839872),1,Tanzania,Mainland,TZA07,07,Dar es salaam,Dar es Salaam,Merged from TNBS district (admin 2) data by UN OCHA ROSA. National Bureau of Statistics (http://www.nbs.go.tz/) Census 2012 data downloaded in Aug 2013 -under Census and Surveys/2012/ Shapefiles. P-codes added by OCHA.,4364541.0,2125786.0,2238755.0,4.0,95.0,3.35428929138,0.133450776411
